country_name,country_code,series_name,series_code,variable_name,education_level,gender,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014
Portugal,PRT,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,5061677,5160045,5192510,5129785,5119021,5096359,5128542,5135185,5163685,5029478,4966173,4815580,4636861,4522884,4631560
Portugal,PRT,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,2274610,2319548,2349912,2330578,2339763,2345908,2362223,2374049,2400402,2374756,2352052,2287552,2226700,2180760,2232705
Portugal,PRT,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,2785710,2839991,2843436,2795578,2777160,2751325,2765141,2763205,2764219,2653689,2613732,2531687,2407309,2342484,2399530
Portugal,PRT,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,1113569,1326131,1412362,1420950,1325827,1503426,1625748,1622718,1667871,1528961,1628905,1796211,1952119,1990069,2005465
Portugal,PRT,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,595948,644834,782521,720149,652794,769458,817329,828543,883348,800293,858499,942471,1104443,1162345,1165472
Portugal,PRT,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,462428,644678,568687,665348,660964,704339,779770,754355,740811,716496,744914,850647,847373,819870,820639
Portugal,PRT,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,4292303,4437639,4413633,4401356,4422834,4321712,4277204,4354637,4358150,4174467,4022600,3804308,3510104,3396686,3390302
Portugal,PRT,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,1851532,1992492,1983326,1967008,2000497,1956487,1965370,2001324,1997135,1909304,1848713,1743115,1596544,1552701,1567359
Portugal,PRT,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,2487639,2450912,2436825,2448926,2427238,2379896,2314423,2357014,2374464,2271558,2187693,2068388,1908996,1848220,1828442
Portugal,PRT,Employment with tertiary education,SL.EM.TERT.ZS.V,Employment,Tertiary,All,4712422,4824642,4745954,4647585,4653190,4545952,4554145,4462476,4476915,4506412,4449691,4199186,3959880,3799222,3871984
Portugal,PRT,"Employment with tertiary education, female",SL.EM.TERT.FE.ZS.V,Employment,Tertiary,Female,2571211,2615631,2462416,2457313,2485558,2390901,2378021,2310040,2283245,2324632,2268719,2156997,1959550,1827138,1859636
Portugal,PRT,"Employment with tertiary education, male",SL.EM.TERT.MA.ZS.V,Employment,Tertiary,Male,2142683,2215168,2279415,2186082,2164280,2153544,2177970,2165133,2198768,2175277,2180352,2040496,1983990,1958322,2000504
Portugal,PRT,"Labor force, total",SL.TLF.TOTL.IN.V,Labor force,All,All,5261619,5363872,5437183,5463030,5463203,5515540,5550370,5581723,5588404,5551300,5567459,5516128,5487410,5397236,5379280
Portugal,PRT,"Labor force, female",SL.TLF.TOTL.FE.ZS.V,Labor force,All,Female,2386789,2439062,2481428,2514108,2521296,2566639,2593000,2623259,2632020,2641553,2669752,2629370,2635148,2608564,2605257
Portugal,PRT,"Labor force, male",SL.TLF.TOTL.MA.ZS.V,Labor force,All,Male,2874830,2924810,2955755,2948922,2941907,2948901,2957370,2958464,2956384,2909747,2897707,2886758,2852262,2788672,2774023
Portugal,PRT,Labor force with primary education,SL.TLF.PRIM.ZS.V,Labor force,Primary,All,4125109,3722527,3773405,3747638,3665809,3673350,3657694,3672774,3643639,3541729,3446257,3210387,3056487,2887521,2802605
Portugal,PRT,"Labor force with primary education, female",SL.TLF.PRIM.FE.ZS.V,Labor force,Primary,Female,1782931,1556122,1570744,1578860,1543033,1552817,1560986,1571332,1563420,1540025,1497731,1369902,1288587,1210374,1182787
Portugal,PRT,"Labor force with primary education, male",SL.TLF.PRIM.MA.ZS.V,Labor force,Primary,Male,2342986,2167284,2204993,2170407,2124057,2123209,2099733,2100509,2081294,1998996,1950157,1841752,1771255,1675992,1625577
Portugal,PRT,Labor force with secondary education,SL.TLF.SECO.ZS.V,Labor force,Secondary,All,636656,654392,690522,710194,732069,794238,838106,837258,849437,927067,1002143,1097709,1174306,1246762,1328682
Portugal,PRT,"Labor force with secondary education, female",SL.TLF.SECO.FE.ZS.V,Labor force,Secondary,Female,319830,319517,339956,357003,365588,397829,422659,419721,418491,464913,507253,562685,613989,641707,666946
Portugal,PRT,"Labor force with secondary education, male",SL.TLF.SECO.MA.ZS.V,Labor force,Secondary,Male,319106,336353,351735,353871,370680,398102,414032,414185,428676,462650,495508,534050,561896,605142,662991
Portugal,PRT,Labor force with tertiary education,SL.TLF.TERT.ZS.V,Labor force,Tertiary,All,499854,514932,538281,590007,715680,728051,754850,781441,827084,849349,896361,992903,1070045,1106433,1242614
Portugal,PRT,"Labor force with tertiary education, female",SL.TLF.TERT.FE.ZS.V,Labor force,Tertiary,Female,286415,302444,332511,354489,423578,431195,445996,469563,497452,509820,547299,588979,635071,675618,758130
Portugal,PRT,"Labor force with tertiary education, male",SL.TLF.TERT.MA.ZS.V,Labor force,Tertiary,Male,212737,213511,203947,235914,288307,291941,310524,313597,328159,340440,344827,407033,430692,426667,485454
Portugal,PRT,"Unemployment, total",SL.UEM.TOTL.NE.ZS.V,Unemployment,All,All,199942,203827,244673,333245,344182,419181,421828,446538,424719,521822,601286,700548,850549,874352,747720
Portugal,PRT,"Unemployment, female",SL.UEM.TOTL.FE.NE.ZS.V,Unemployment,All,Female,112179,119514,131516,183530,181533,220731,230777,249210,231618,266797,317700,341818,408448,427804,372552
Portugal,PRT,"Unemployment, male",SL.UEM.TOTL.MA.NE.ZS.V,Unemployment,All,Male,89120,84819,112319,153344,164747,197576,192229,195259,192165,256058,283975,355071,444953,446188,374493
Portugal,PRT,Unemployment with primary education,SL.UEM.PRIM.ZS.V,Unemployment,Primary,All,155954,151444,178122,240936,255039,295523,288109,305432,287535,363188,404064,439244,492468,489637,423957
Portugal,PRT,"Unemployment with primary education, female",SL.UEM.PRIM.FE.ZS.V,Unemployment,Primary,Female,82788,86289,87721,126819,130886,148331,150928,162235,146382,176886,201740,200989,205858,199785,178080
Portugal,PRT,"Unemployment with primary education, male",SL.UEM.PRIM.MA.ZS.V,Unemployment,Primary,Male,74326,65565,89855,116848,125537,146997,138020,141953,140665,186922,203042,235767,288329,290022,246416
Portugal,PRT,Unemployment with secondary education,SL.UEM.SECO.ZS.V,Unemployment,Secondary,All,30391,28536,36701,47321,46809,63716,70023,67874,66256,88710,114244,147115,206683,217714,200389
Portugal,PRT,"Unemployment with secondary education, female",SL.UEM.SECO.FE.ZS.V,Unemployment,Secondary,Female,20865,16851,20516,28631,26322,36641,38771,39126,38912,52292,67988,81353,115591,123208,111020
Portugal,PRT,"Unemployment with secondary education, male",SL.UEM.SECO.MA.ZS.V,Unemployment,Secondary,Male,9536,11620,16062,19015,20758,26673,31333,28703,27095,36872,46288,64978,92105,94146,89129
Portugal,PRT,Unemployment with tertiary education,SL.UEM.TERT.ZS.V,Unemployment,Tertiary,All,13796,13249,21042,31325,31321,45272,47245,58496,56488,54270,62534,89670,124180,139896,122626
Portugal,PRT,"Unemployment with tertiary education, female",SL.UEM.TERT.FE.ZS.V,Unemployment,Tertiary,Female,8638,9442,17623,22207,19061,28916,32309,40870,40301,33083,41936,50589,75971,94117,83824
Portugal,PRT,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,5169,3817,3370,9507,12356,16201,14994,17183,16142,21509,20730,38348,48500,45511,38947
Romania,ROM,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,11035731,10744051,9515617,9550146,9381629,9151705,9284713,9244099,9106700,8897019,8890687,8764325,8863590,8844862,8881897
Romania,ROM,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,5175932,5038685,4386631,4362879,4336132,4166152,4249929,4199477,4117158,4017266,4001594,3980025,4001108,4001516,4026475
Romania,ROM,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,5861295,5712957,5124689,5182589,5042798,4988697,5039688,5045518,4988939,4884329,4891459,4788159,4860814,4846009,4859228
Romania,ROM,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,8828584,8573753,7469760,7153059,6745391,7037661,7000674,6859121,6538611,6566000,7076987,6757295,6887010,6996286,6679186
Romania,ROM,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,4151098,4197224,3583877,3350691,3226082,3266263,3361694,3233597,3194915,3137485,3313320,3263620,3340925,3325260,3289630
Romania,ROM,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,4683175,4404689,3899889,3814385,3550130,3791410,3689052,3663046,3417424,3477642,3790881,3538450,3597002,3707197,3450052
Romania,ROM,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,2681683,2825686,2597764,2903244,3217899,2827877,3045386,3115261,3396799,3274103,2836129,3058750,3190892,3131081,3588286
Romania,ROM,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,1221520,1184091,1074725,1247783,1409243,1291507,1351478,1364830,1362779,1418095,1256501,1329328,1384383,1428541,1562272
Romania,ROM,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,1459463,1622480,1511783,1642880,1785150,1541507,1683256,1740704,1980609,1841392,1579941,1714161,1793640,1710641,2016580
Romania,ROM,Employment with tertiary education,SL.EM.TERT.ZS.V,Employment,Tertiary,All,10550158,10163873,9039836,9091739,8950074,8547692,8653353,8680209,8496551,8051802,7939384,7791485,7702460,7633116,7496321
Romania,ROM,"Employment with tertiary education, female",SL.EM.TERT.FE.ZS.V,Employment,Tertiary,Female,5638566,5358753,4832582,4939007,4755358,4554680,4545798,4626740,4500023,4254250,4221329,4065147,3995589,3934960,3863087
Romania,ROM,"Employment with tertiary education, male",SL.EM.TERT.MA.ZS.V,Employment,Tertiary,Male,4932663,4796828,4193619,4144735,4167023,3953678,4041683,4002101,3911300,3715971,3649454,3641723,3600997,3585358,3523166
Romania,ROM,"Labor force, total",SL.TLF.TOTL.IN.V,Labor force,All,All,11866377,11503267,10354317,10257944,10164278,9861751,10015872,9876174,9667410,9556411,9559879,9444316,9510290,9520842,9529932
Romania,ROM,"Labor force, female",SL.TLF.TOTL.FE.ZS.V,Labor force,All,Female,5529842,5360303,4747436,4661196,4622742,4451017,4526016,4439193,4320208,4264614,4266092,4256711,4261031,4270561,4288046
Romania,ROM,"Labor force, male",SL.TLF.TOTL.MA.ZS.V,Labor force,All,Male,6336535,6142964,5606881,5596748,5541536,5410734,5489856,5436981,5347202,5291797,5293787,5187605,5249259,5250281,5241886
Romania,ROM,Labor force with primary education,SL.TLF.PRIM.ZS.V,Labor force,Primary,All,4236297,3784575,3075232,3046609,2713862,2495023,2423841,2390034,2320178,2331764,2361290,2200526,2177856,2151710,2401543
Romania,ROM,"Labor force with primary education, female",SL.TLF.PRIM.FE.ZS.V,Labor force,Primary,Female,2261705,2004753,1585644,1566162,1363709,1250736,1194868,1176386,1131895,1125858,1151845,1093975,1073780,1046287,1119180
Romania,ROM,"Labor force with primary education, male",SL.TLF.PRIM.MA.ZS.V,Labor force,Primary,Male,1970662,1775317,1485823,1483138,1346593,1244469,1224238,1217884,1197773,1206530,1217571,1115335,1112843,1107809,1289504
Romania,ROM,Labor force with secondary education,SL.TLF.SECO.ZS.V,Labor force,Secondary,All,6633305,6487843,6119401,6072703,6190045,6074838,6219856,6093599,5877785,5724290,5669008,5609924,5639602,5626817,5384412
Romania,ROM,"Labor force with secondary education, female",SL.TLF.SECO.FE.ZS.V,Labor force,Secondary,Female,2836809,2771277,2596848,2545013,2644208,2568237,2656771,2583610,2466839,2375390,2342085,2328421,2318001,2318915,2264088
Romania,ROM,"Labor force with secondary education, male",SL.TLF.SECO.MA.ZS.V,Labor force,Secondary,Male,3801921,3716493,3521121,3525951,3546583,3500745,3557427,3506853,3411515,3349707,3319204,3273379,3312282,3297176,3113680
Romania,ROM,Labor force with tertiary education,SL.TLF.TERT.ZS.V,Labor force,Tertiary,All,996776,1046797,1035432,1025794,1148563,1203134,1302063,1313531,1382440,1433462,1472221,1596089,1654790,1704231,1743977
Romania,ROM,"Labor force with tertiary education, female",SL.TLF.TERT.FE.ZS.V,Labor force,Tertiary,Female,436858,471707,479491,484764,550106,583083,633642,639244,691233,737778,746566,813032,856467,892547,909066
Romania,ROM,"Labor force with tertiary education, male",SL.TLF.TERT.MA.ZS.V,Labor force,Tertiary,Male,563952,577439,555081,548481,598486,616824,664273,674186,695136,703809,730543,783328,808386,819044,838702
Romania,ROM,"Unemployment, total",SL.UEM.TOTL.NE.ZS.V,Unemployment,All,All,830646,759216,838700,707798,782649,710046,731159,632075,560710,659392,669192,679991,646700,675980,648035
Romania,ROM,"Unemployment, female",SL.UEM.TOTL.FE.NE.ZS.V,Unemployment,All,Female,353910,321618,360805,298317,286610,284865,276087,239716,203050,247348,264498,276686,259923,269045,261571
Romania,ROM,"Unemployment, male",SL.UEM.TOTL.MA.NE.ZS.V,Unemployment,All,Male,475240,430007,482192,414159,498738,422037,450168,391463,358263,407468,402328,399446,388445,404272,382658
Romania,ROM,Unemployment with primary education,SL.UEM.PRIM.ZS.V,Unemployment,Primary,All,166129,153362,180320,177657,219924,164021,179865,163075,158120,172761,136515,155718,144214,141280,160713
Romania,ROM,"Unemployment with primary education, female",SL.UEM.PRIM.FE.ZS.V,Unemployment,Primary,Female,70074,53710,66027,69209,73372,61531,57702,55135,45483,54169,45494,49804,42887,45469,47867
Romania,ROM,"Unemployment with primary education, male",SL.UEM.PRIM.MA.ZS.V,Unemployment,Primary,Male,95523,98472,115244,109338,147627,101289,120645,107261,112853,117351,90524,104255,100996,95004,110971
Romania,ROM,Unemployment with secondary education,SL.UEM.SECO.ZS.V,Unemployment,Secondary,All,628799,559542,609735,492627,514201,490642,491339,419066,351565,416736,455719,442674,413888,436683,386229
Romania,ROM,"Unemployment with secondary education, female",SL.UEM.SECO.FE.ZS.V,Unemployment,Secondary,Female,270387,246038,272408,212998,193462,196557,188291,161809,135840,160034,181445,184273,169990,172996,160081
Romania,ROM,"Unemployment with secondary education, male",SL.UEM.SECO.MA.ZS.V,Unemployment,Secondary,Male,356905,307885,339945,282871,322185,291628,299812,256408,216032,253853,272376,256444,245109,261564,223855
Romania,ROM,Unemployment with tertiary education,SL.UEM.TERT.ZS.V,Unemployment,Tertiary,All,36548,40998,41935,33974,36002,46863,49719,38557,37568,62642,71603,75479,84718,92609,101094
Romania,ROM,"Unemployment with tertiary education, female",SL.UEM.TERT.FE.ZS.V,Unemployment,Tertiary,Female,13449,19940,20566,14021,16337,24783,27057,19896,19899,31908,36236,41780,46266,50581,53622
Romania,ROM,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,22336,20640,21216,20708,19451,21524,22058,18399,17913,30560,35405,33953,38845,42044,47832
Slovak Republic,SVK,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,2100939,2124528,2144022,2210667,2176974,2226144,2295130,2355268,2433696,2361050,2308176,2334931,2349617,2347620,2376949
Slovak Republic,SVK,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,964666,978382,973697,1003536,976137,986386,1009055,1033347,1072080,1039275,1031209,1037330,1041285,1044870,1058857
Slovak Republic,SVK,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,1137963,1145724,1169127,1206158,1201838,1240783,1286838,1320570,1361116,1321187,1277529,1297602,1309814,1302112,1319241
Slovak Republic,SVK,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,1682852,1710245,1687346,1695582,1639261,1622859,1654789,1669885,1757129,1881757,1878855,1909974,1912588,1939134,1892051
Slovak Republic,SVK,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,767874,776836,756562,758673,730151,721049,732574,742976,789051,823106,834248,847498,853854,864107,861910
Slovak Republic,SVK,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,916060,931473,930625,935978,910994,903290,920089,923079,963670,1056950,1045019,1062736,1058330,1074243,1029008
Slovak Republic,SVK,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,479014,478019,508133,583616,629145,705688,732147,817278,820156,618595,600126,623427,667291,652638,727346
Slovak Republic,SVK,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,220908,227963,245372,284001,287960,314657,324916,362705,355930,286840,279458,306012,317592,322865,340952
Slovak Republic,SVK,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,259456,250913,260715,299127,340120,389606,407928,452956,465502,330297,320660,317912,347101,329434,385218
Slovak Republic,SVK,Employment with tertiary education,SL.EM.TERT.ZS.V,Employment,Tertiary,All,2040012,2062917,2092566,2142136,2087718,2125967,2207915,2225728,2292542,2224109,2137371,2138797,2121704,2103468,2134500
Slovak Republic,SVK,"Employment with tertiary education, female",SL.EM.TERT.FE.ZS.V,Employment,Tertiary,Female,1109514,1114789,1135222,1159118,1150159,1179984,1227643,1230772,1269922,1231347,1175327,1152270,1146087,1125025,1138505
Slovak Republic,SVK,"Employment with tertiary education, male",SL.EM.TERT.MA.ZS.V,Employment,Tertiary,Male,932832,947074,955197,979451,937092,944958,978783,989946,1019548,987311,961087,973015,965271,962325,982619
Slovak Republic,SVK,"Labor force, total",SL.TLF.TOTL.IN.V,Labor force,All,All,2596958,2635891,2637174,2666667,2674415,2659670,2650266,2649345,2689167,2683011,2696467,2702467,2732113,2736154,2738420
Slovak Republic,SVK,"Labor force, female",SL.TLF.TOTL.FE.ZS.V,Labor force,All,Female,1185093,1201944,1199134,1213465,1214101,1191288,1182948,1183673,1203232,1191829,1207505,1200613,1217877,1222070,1225529
Slovak Republic,SVK,"Labor force, male",SL.TLF.TOTL.MA.ZS.V,Labor force,All,Male,1411865,1433947,1438040,1453202,1460314,1468382,1467318,1465672,1485935,1491182,1488962,1501854,1514236,1514084,1512891
Slovak Republic,SVK,Labor force with primary education,SL.TLF.PRIM.ZS.V,Labor force,Primary,All,244114,234594,229434,226667,235349,220753,206721,190753,180174,158298,161788,159446,158463,158697,177997
Slovak Republic,SVK,"Labor force with primary education, female",SL.TLF.PRIM.FE.ZS.V,Labor force,Primary,Female,133916,128608,123511,118920,126266,114364,108831,99429,93852,77469,78488,78040,77944,78212,84562
Slovak Republic,SVK,"Labor force with primary education, male",SL.TLF.PRIM.MA.ZS.V,Labor force,Primary,Male,110125,106112,103539,107537,110984,105724,96843,92337,87670,80524,84871,79598,81769,81761,95312
Slovak Republic,SVK,Labor force with secondary education,SL.TLF.SECO.ZS.V,Labor force,Secondary,All,2077566,2111349,2115013,2114667,2088718,2053265,2040705,2055892,2086794,2079334,2041225,2016040,2032692,2016545,1985355
Slovak Republic,SVK,"Labor force with secondary education, female",SL.TLF.SECO.FE.ZS.V,Labor force,Secondary,Female,925558,937516,930528,934368,919074,899422,888394,886571,903627,890296,871819,844031,848860,849339,843164
Slovak Republic,SVK,"Labor force with secondary education, male",SL.TLF.SECO.MA.ZS.V,Labor force,Secondary,Male,1153494,1175837,1184945,1180000,1169711,1154148,1153312,1169606,1182804,1189963,1168835,1171446,1181104,1165845,1142233
Slovak Republic,SVK,Labor force with tertiary education,SL.TLF.TERT.ZS.V,Labor force,Tertiary,All,275278,287312,292726,325333,350348,385652,402840,402700,422199,445380,493453,526981,540958,560912,572330
Slovak Republic,SVK,"Labor force with tertiary education, female",SL.TLF.TERT.FE.ZS.V,Labor force,Tertiary,Female,125620,135820,145095,160177,169974,177502,184540,197673,205753,224064,257199,278542,289855,293297,297804
Slovak Republic,SVK,"Labor force with tertiary education, male",SL.TLF.TERT.MA.ZS.V,Labor force,Tertiary,Male,148246,151998,148118,165665,179619,208510,217163,203728,215461,220695,235256,250810,251363,267993,275346
Slovak Republic,SVK,"Unemployment, total",SL.UEM.TOTL.NE.ZS.V,Unemployment,All,All,496019,511363,493152,456000,497441,433526,355136,294077,255471,321961,388291,367536,382496,388534,361471
Slovak Republic,SVK,"Unemployment, female",SL.UEM.TOTL.FE.NE.ZS.V,Unemployment,All,Female,220427,223562,225437,209929,237964,204902,173893,150326,131152,152554,176296,163283,176592,177200,166672
Slovak Republic,SVK,"Unemployment, male",SL.UEM.TOTL.MA.NE.ZS.V,Unemployment,All,Male,273902,288223,268913,247044,258476,227599,180480,145102,124819,169995,211433,204252,204422,211972,193650
Slovak Republic,SVK,Unemployment with primary education,SL.UEM.PRIM.ZS.V,Unemployment,Primary,All,98708,99716,105041,106248,122868,117486,99083,85576,71021,65358,72222,66891,71144,67605,73740
Slovak Republic,SVK,"Unemployment with primary education, female",SL.UEM.PRIM.FE.ZS.V,Unemployment,Primary,Female,44967,46054,50272,51223,59967,55119,47647,42242,34624,31731,33672,29881,31787,30656,31001
Slovak Republic,SVK,"Unemployment with primary education, male",SL.UEM.PRIM.MA.ZS.V,Unemployment,Primary,Male,53411,53898,54858,55338,62551,61907,51437,43676,36447,33999,38481,36970,39249,37095,42603
Slovak Republic,SVK,Unemployment with secondary education,SL.UEM.SECO.ZS.V,Unemployment,Secondary,All,382927,396306,376275,335616,353681,296098,241847,192032,169377,237607,287336,269404,273867,280521,250861
Slovak Republic,SVK,"Unemployment with secondary education, female",SL.UEM.SECO.FE.ZS.V,Unemployment,Secondary,Female,169949,171472,168627,150519,167764,139538,117900,97562,87610,110449,128520,115115,122732,122445,113004
Slovak Republic,SVK,"Unemployment with secondary education, male",SL.UEM.SECO.MA.ZS.V,Unemployment,Secondary,Male,211452,225102,208946,185777,185327,156133,123268,95332,82131,127496,158363,154210,150250,158343,137104
Slovak Republic,SVK,Unemployment with tertiary education,SL.UEM.TERT.ZS.V,Unemployment,Tertiary,All,14385,14830,11836,14136,20395,19509,13495,16174,14817,18674,28734,30873,37102,40408,36870
Slovak Republic,SVK,"Unemployment with tertiary education, female",SL.UEM.TERT.FE.ZS.V,Unemployment,Tertiary,Female,5511,6036,6538,8187,10232,10040,7999,10222,8787,10374,14104,18288,22074,24099,22834
Slovak Republic,SVK,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,9039,9223,5109,5929,10339,9559,5414,6094,6116,8500,14377,12664,14923,16746,13943
Slovenia,SVN,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,894884,915275,913463,900129,948251,952076,963797,990610,991090,983681,970246,940508,929785,914496,914399
Slovenia,SVN,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,411310,416176,416084,409762,432696,435707,439192,448749,454046,450622,441996,429333,423765,416710,417528
Slovenia,SVN,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,483207,499355,497261,490697,515972,516226,524999,541611,537375,533538,528060,511175,505420,497891,497508
Slovenia,SVN,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,611206,614149,657694,649893,695068,722626,770074,780601,791881,784977,762614,753347,750336,733426,744321
Slovenia,SVN,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,281336,281751,297084,308141,334474,340723,369360,372910,370047,367707,362437,356346,354691,343786,346966
Slovenia,SVN,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,329547,332570,360514,340053,358601,379942,392174,398084,420765,417226,400797,397183,393217,388355,396016
Slovenia,SVN,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,330212,361534,324280,351050,345163,328466,313234,369498,386525,335435,362872,342345,364476,350252,351129
Slovenia,SVN,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,162879,170216,161857,152022,150145,144655,134393,160652,187975,163125,171053,163147,186880,175435,184130
Slovenia,SVN,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,167189,190753,160118,200204,195553,184293,183225,211770,196142,172866,191686,178911,174370,171773,162685
Slovenia,SVN,Employment with tertiary education,SL.EM.TERT.ZS.V,Employment,Tertiary,All,848350,864019,856829,802915,862908,854964,846214,835084,810712,851868,824709,786265,744758,747143,732434
Slovenia,SVN,"Employment with tertiary education, female",SL.EM.TERT.FE.ZS.V,Employment,Tertiary,Female,444550,466897,456486,430832,454571,458408,448349,439788,418615,439635,422448,404340,364914,376904,361191
Slovenia,SVN,"Employment with tertiary education, male",SL.EM.TERT.MA.ZS.V,Employment,Tertiary,Male,399793,396199,398608,370835,405436,395622,398786,394899,389117,406010,393377,375237,371642,364621,366172
Slovenia,SVN,"Labor force, total",SL.TLF.TOTL.IN.V,Labor force,All,All,961207,970599,974881,964768,1012007,1018263,1025316,1040557,1036705,1045357,1045524,1024519,1019501,1017237,1012624
Slovenia,SVN,"Labor force, female",SL.TLF.TOTL.FE.ZS.V,Labor force,All,Female,442745,442740,446442,441079,464266,468502,473267,476379,476939,478367,475265,467683,467732,467688,466512
Slovenia,SVN,"Labor force, male",SL.TLF.TOTL.MA.ZS.V,Labor force,All,Male,518462,527859,528439,523689,547741,549761,552049,564178,559766,566990,570259,556836,551769,549549,546112
Slovenia,SVN,Labor force with primary education,SL.TLF.PRIM.ZS.V,Labor force,Primary,All,198970,202855,189127,169799,176089,171068,160975,162327,154469,147395,146373,128065,121321,116982,119490
Slovenia,SVN,"Labor force with primary education, female",SL.TLF.PRIM.FE.ZS.V,Labor force,Primary,Female,101389,102273,96431,81600,85889,82456,76669,77173,72018,68885,65111,56590,51918,49575,55981
Slovenia,SVN,"Labor force with primary education, male",SL.TLF.PRIM.MA.ZS.V,Labor force,Primary,Male,97989,100821,93005,87980,89830,89061,84463,85191,81726,78812,80977,71275,68971,67045,63349
Slovenia,SVN,Labor force with secondary education,SL.TLF.SECO.ZS.V,Labor force,Secondary,All,603638,605654,619049,612628,636552,633360,632620,634740,635500,639758,631497,615736,603545,592032,582259
Slovenia,SVN,"Labor force with secondary education, female",SL.TLF.SECO.FE.ZS.V,Labor force,Secondary,Female,255021,251034,258043,256708,267417,268452,266923,262008,263270,261667,259019,248807,243688,241327,232789
Slovenia,SVN,"Labor force with secondary education, male",SL.TLF.SECO.MA.ZS.V,Labor force,Secondary,Male,348925,355249,361452,355585,369725,364492,364904,372922,371685,377615,372949,366955,359753,351162,348966
Slovenia,SVN,Labor force with tertiary education,SL.TLF.TERT.ZS.V,Labor force,Tertiary,All,157638,137825,144282,182341,197341,212817,230696,240369,244662,256112,265563,280718,295655,307206,311888
Slovenia,SVN,"Labor force with tertiary education, female",SL.TLF.TERT.FE.ZS.V,Labor force,Tertiary,Female,86335,77922,79467,102330,110495,117126,129202,135768,140220,146859,150184,161818,172125,176786,178208
Slovenia,SVN,"Labor force with tertiary education, male",SL.TLF.TERT.MA.ZS.V,Labor force,Tertiary,Male,71548,60176,64998,79601,87091,95658,101577,104373,105236,109429,115192,118049,123044,131342,133797
Slovenia,SVN,"Unemployment, total",SL.UEM.TOTL.NE.ZS.V,Unemployment,All,All,66323,55324,61418,64639,63756,66187,61519,49947,45615,61676,75278,84011,89716,102741,98225
Slovenia,SVN,"Unemployment, female",SL.UEM.TOTL.FE.NE.ZS.V,Unemployment,All,Female,31435,26564,30358,31317,31570,32795,34075,27630,22893,27745,33269,38350,43967,50978,48984
Slovenia,SVN,"Unemployment, male",SL.UEM.TOTL.MA.NE.ZS.V,Unemployment,All,Male,35255,28504,31178,32992,31769,33535,27050,22567,22391,33452,42199,45661,46349,51658,48604
