Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Malta,MLT,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.208029985,1.282930017,1.422289968,1.453259945,1.417289972,1.469529986,1.535449982,1.638859987,1.746930003,1.698559999,1.673609972,1.585330009,1.403190017,1.252200007,1.145259976
Malta,MLT,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,23.33610916,28.54737091,30.10494041,38.49697876,34.09584045,41.93141937,40.30252838,46.05263138,46.51005173,51.28834152,54.05860138,55.63838959,53.58678818,50.80405045,48.03833008
Malta,MLT,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,19.31744003,22.25171089,21.16659927,26.49002075,24.05713081,28.53384972,26.24802971,28.10040092,26.62393951,30.19525909,32.30054855,35.0958519,38.18933868,40.57172012,41.9454689
Malta,MLT,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.01519012,47.35327911,48.14548874,48.420681,47.08243942,47.53918839,48.06052017,47.50513077,47.79212952,..,45.84936905,48.78828049,49.28229904,49.39495087,49.55672836
Malta,MLT,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,51.70573044,52.61795044,52.84057999,53.27690125,54.13513184,56.95912933,57.48820877,59.9549408,59.83098984,..,..,64.60267639,63.25106812,64.12088013,64.36334991
Malta,MLT,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,1790,1765,1716,1745,1654,1608,1611,1650,1528,..,1748,1909,2058,2072,2135.333252
Malta,MLT,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,3371,3476,3450,3662,3567,3499,3392,3551,3550,..,..,3876,3728,3640,3864
Malta,MLT,"Teachers in secondary education, female (number)",SE.SEC.TCHR.FE,1743,1829,1823,1951,1931,1993,1950,2129,2124,..,..,2504,2358,2334,2487
Malta,MLT,Unemployment with primary education (% of total unemployment),SL.UEM.PRIM.ZS,82.90000153,79.40000153,82.19999695,76.59999847,82.59999847,78.19999695,78.5,75.19999695,79.09999847,70.59999847,72.5,70.69999695,71.30000305,70.30000305,69.90000153
Malta,MLT,"Unemployment with primary education, female (% of female unemployment)",SL.UEM.PRIM.FE.ZS,74.30000305,71.90000153,71.69999695,66.5,82.90000153,67.69999695,73.09999847,71.80000305,74.5,64.5,65.09999847,60.59999847,63.40000153,65.30000305,62.5
Malta,MLT,"Unemployment with primary education, male (% of male unemployment)",SL.UEM.PRIM.MA.ZS,86.80000305,83.30000305,88.59999847,83.59999847,82.40000153,84.5,81.80000305,77.40000153,82,74.19999695,76.59999847,77.19999695,77.30000305,73.19999695,74
Malta,MLT,Unemployment with secondary education (% of total unemployment),SL.UEM.SECO.ZS,13.60000038,18.60000038,12.69999981,16.60000038,14.60000038,15.5,15.10000038,18.79999924,17.10000038,22.29999924,22.39999962,23.20000076,19.29999924,20.10000038,19.5
Malta,MLT,"Unemployment with secondary education, female (% of female unemployment)",SL.UEM.SECO.FE.ZS,20.60000038,26.29999924,19.10000038,28.60000038,15.30000019,23.29999924,18,20.5,20.60000038,24.89999962,27.60000038,29.79999924,24.89999962,22.20000076,20
Malta,MLT,"Unemployment with secondary education, male (% of male unemployment)",SL.UEM.SECO.MA.ZS,10.30000019,14.69999981,8.699999809,8.300000191,14.19999981,10.80000019,13.39999962,17.70000076,14.89999962,20.70000076,19.5,18.79999924,15.10000038,18.89999962,17.79999924
Malta,MLT,Unemployment with tertiary education (% of total unemployment),SL.UEM.TERT.ZS,3.5,2,2.900000095,6.099999905,2.900000095,6,6.099999905,6.099999905,3.799999952,6.900000095,5,5.900000095,9.399999619,9.600000381,10.60000038
Malta,MLT,"Unemployment with tertiary education, female (% of female unemployment)",SL.UEM.TERT.FE.ZS,5,1.799999952,7.5,4.900000095,1.799999952,9,8.600000381,7.699999809,4.900000095,10.60000038,7.300000191,8.899999619,11.69999981,12.60000038,17.5
Malta,MLT,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,2.799999952,2.099999905,0,7,3.400000095,4.199999809,4.599999905,5,3.099999905,4.599999905,3.700000048,4,7.599999905,7.900000095,8.199999809
Netherlands,NLD,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,1278581,1282041,1287069,1290625,1283014,1277990,1277478,1280571,1285543,1290029,1294015,1291665,1277199,1254850,1222867
Netherlands,NLD,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,1379253,1402928,1397939,1415170,1396696,1410547,1423262,1444057,1460503,1462461,1474983,1538898,1550175,1572001,1573998
Netherlands,NLD,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,30.70000076,29.89999962,29.5,28.29999924,27.10000038,26.10000038,25.79999924,25.29999924,25.29999924,25,25.39999962,25.29999924,24.60000038,22.70000076,23
Netherlands,NLD,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,30.10000038,29.29999924,28.89999962,28,27,25.79999924,24.79999924,24.5,24.39999962,23.79999924,24,24.10000038,23.29999924,21.5,21.60000038
Netherlands,NLD,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,31.10000038,30.29999924,29.89999962,28.5,27.10000038,26.29999924,26.60000038,26,26.20000076,26.10000038,26.60000038,26.29999924,25.79999924,23.70000076,24.10000038
Netherlands,NLD,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,44.59999847,44.90000153,44.70000076,43.70000076,42.5,42.79999924,43.20000076,43.29999924,42.09999847,41.79999924,41.90000153,41.59999847,41.70000076,42.20000076,42.40000153
Netherlands,NLD,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,45.79999924,45.90000153,45.70000076,44.59999847,43.29999924,43.5,44.09999847,44.29999924,43.20000076,43,43.29999924,42.59999847,42.59999847,42.5,42.40000153
Netherlands,NLD,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,43.70000076,44.20000076,43.79999924,42.90000153,41.90000153,42.29999924,42.40000153,42.59999847,41.20000076,40.79999924,40.70000076,40.79999924,40.90000153,41.90000153,42.40000153
Netherlands,NLD,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,24.10000038,23.79999924,24.39999962,26.79999924,28.79999924,29.79999924,29.60000038,30,31.10000038,31.60000038,31.39999962,31.5,32.09999847,32.70000076,33.59999847
Netherlands,NLD,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,23.5,23.29999924,23.79999924,26.20000076,28.29999924,29.5,29.89999962,30.10000038,31.29999924,31.89999962,31.5,32,32.79999924,33.70000076,35.20000076
Netherlands,NLD,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,24.5,24.10000038,25,27.20000076,29.20000076,30,29.39999962,29.89999962,31,31.39999962,31.29999924,31.20000076,31.5,31.89999962,32.29999924
Netherlands,NLD,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.32717133,48.32498169,48.29811096,48.22283936,48.16065979,48.2044487,48.22689819,48.29360962,48.3411293,48.43465042,48.57841873,48.62693024,48.63368988,48.62150955,48.62924957
Netherlands,NLD,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,84.82621765,85.23312378,..,85.93244934
Netherlands,NLD,Pupil-teacher ratio in pre-primary education (headcount basis),SE.PRE.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,15.30897045,14.84008026,15.44235992,15.49555969
Netherlands,NLD,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,11.55832005,11.50226021,11.65610981,11.66685963
Netherlands,NLD,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,..,..,13.46918011,13.08537006,12.73649025,13.13236046,13.30747986,13.31665039,13.18227005,13.39986038,13.72933006,13.57411957,13.85692978,14.26718044,14.59576988
Netherlands,NLD,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.978569984,0.978860021,0.97845,0.975920022,0.973649979,0.975239992,0.975719988,0.977909982,0.979529977,0.983139992,0.988919973,0.99109,0.991779983,0.992089987,0.993600011
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.969060004,0.974380016,0.975799978,0.98111999,0.979279995,0.978209972,0.979149997,0.979120016,0.98040998,0.982819974,0.986850023,0.988219976,0.985499978,0.977299988,..
Netherlands,NLD,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,107.3967819,106.9287109,106.6937866,106.4917297,105.6596222,105.4936295,105.7467575,106.5433426,107.3071899,107.9623032,108.5350113,108.3624573,107.125679,105.7236633,104.0950394
Netherlands,NLD,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,98.88388062,..,..,98.49410248,97.66557312,97.55055237,97.83695984,..,..,..,..,..,..,..,..
Netherlands,NLD,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,109.7489777,109.2375183,109.043129,109.1196899,108.5194626,108.1724777,108.3785706,108.9501572,109.5498962,109.8141479,109.7508621,109.3367462,108.0136414,106.5668411,104.7655106
Netherlands,NLD,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,99.85665131,..,..,99.7101593,99.14862823,98.87471008,99.22852325,..,..,..,..,..,..,..,..
Netherlands,NLD,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.960269988,0.97025001,0.973200023,0.985700011,0.984350026,0.980840027,0.982249975,0.980189979,0.981180012,0.982569993,0.985090017,0.985899985,0.980400026,0.965629995,..
Netherlands,NLD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,121.5835724,122.696228,120.6160736,121.3113327,118.3186264,118.1502533,118.3996735,119.3329315,120.4448624,120.6781616,122.1853027,128.1438141,128.8577118,129.7572784,..
Netherlands,NLD,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,90.6665802,89.5476532,90.06741333,88.5859375,89.93511963,90.01611328,89.6446228,89.06609344,89.20703125,90.24537659,90.90337372,..,..
Netherlands,NLD,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,126.6141434,126.4586563,123.9377518,123.0707703,120.1994781,120.458107,120.5394516,121.7446899,122.7551727,122.8191223,124.0350113,129.9759674,131.4336548,134.3759155,..
Netherlands,NLD,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,..,..,90.29843903,88.66803741,89.08045959,86.6762619,88.53427887,88.71234131,88.47000122,87.92223358,88.09172058,89.07808685,89.92131042,..,..
Netherlands,NLD,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.03749001,1.061239958,1.067999959,1.080219984,1.074679971,1.079249978,1.08694005,1.100350022,1.108950019,1.116889954,1.118209958,1.119750023,1.104789972,..,..
Netherlands,NLD,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,53.99462128,56.76744843,58.0717392,59.02706909,60.18209839,62.07304001,63.21506882,63.91501999,64.68379211,65.95040894,68.86875916,82.12529755,82.49658966,..,..
Netherlands,NLD,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,52.04354095,53.49148178,54.37422943,54.64381027,56.00027847,57.51477051,58.15853882,58.08615112,58.32860947,59.04825974,61.58831024,73.34248352,74.67182159,..,..
Netherlands,NLD,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,47.87548065,48.12720108,48.23049927,48.55041885,48.49824142,48.38193893,48.39151001,48.3579216,48.38402176,48.40813065,48.45676041,48.46572113,48.33248138,47.95072937,..
Netherlands,NLD,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..,..,42.38832855,42.78078842,44.28100967,44.83660889,45.60176849,46.37863922,47.37303162,47.6873703,48.55212021,49.16292191,49.91865921,..,..
Netherlands,NLD,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,..,..,..,..,..,..,..,..,..,..,..,111752,111039,107656,104815.4688
Netherlands,NLD,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,..,..,103788,108149,109661,107410,106952,108440,110793,109140,107433,113370,111870,110183,107839.3125
Netherlands,NLD,"Teachers in secondary education, female (number)",SE.SEC.TCHR.FE,..,..,43994,46267,48559,48159,48772,50293,52486,52046,52161,55736,55844,..,..
Netherlands,NLD,Unemployment with primary education (% of total unemployment),SL.UEM.PRIM.ZS,49.90000153,42.5,42.20000076,45,41.40000153,40,40.09999847,41.40000153,41.40000153,39.59999847,41,38.79999924,39.20000076,34.70000076,37.70000076
Netherlands,NLD,"Unemployment with primary education, female (% of female unemployment)",SL.UEM.PRIM.FE.ZS,49.40000153,43.79999924,43.70000076,43.20000076,43.59999847,42.5,41.90000153,42.09999847,42.29999924,38.5,40,39.70000076,39.29999924,33.79999924,36.59999847
Netherlands,NLD,"Unemployment with primary education, male (% of male unemployment)",SL.UEM.PRIM.MA.ZS,50.59999847,41.09999847,40.59999847,46.70000076,39.40000153,37.79999924,38.20000076,40.59999847,40.5,40.5,41.90000153,38.09999847,39,35.40000153,38.59999847
Netherlands,NLD,Unemployment with secondary education (% of total unemployment),SL.UEM.SECO.ZS,33,35.09999847,36.5,34.90000153,38,39.29999924,39.59999847,39.40000153,36.40000153,37.59999847,37.09999847,38.09999847,39.20000076,42.29999924,42.40000153
Netherlands,NLD,"Unemployment with secondary education, female (% of female unemployment)",SL.UEM.SECO.FE.ZS,34.79999924,36.29999924,37,39.79999924,39.09999847,38.90000153,40.20000076,40.59999847,38.09999847,38.90000153,39.20000076,38.40000153,39.70000076,43.59999847,43.5
Netherlands,NLD,"Unemployment with secondary education, male (% of male unemployment)",SL.UEM.SECO.MA.ZS,30.79999924,33.79999924,35.90000153,30.5,37,39.59999847,39.09999847,38.09999847,34.59999847,36.40000153,35.20000076,37.79999924,38.79999924,41.29999924,41.59999847
Netherlands,NLD,Unemployment with tertiary education (% of total unemployment),SL.UEM.TERT.ZS,15.10000038,17.89999962,16.60000038,17.70000076,17.60000038,18.29999924,17.60000038,17.10000038,19.39999962,20,19.70000076,20.29999924,19.20000076,19,18.5
Netherlands,NLD,"Unemployment with tertiary education, female (% of female unemployment)",SL.UEM.TERT.FE.ZS,14.5,14.89999962,13.80000019,13.89999962,14.5,16.29999924,15.80000019,15.69999981,17.70000076,20,18.79999924,19.29999924,18.79999924,18.89999962,18.5
Netherlands,NLD,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,15.80000019,21.10000038,19.20000076,20.89999962,20.5,20.10000038,19.5,18.70000076,21,19.89999962,20.60000038,21.10000038,19.39999962,19.10000038,18.5
Poland,POL,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,3318722,3221253,3105262,2983070,2855692,2723661,2602020,2484820,2375205,2294369,2234937,2191659,2187172,2160861,..
Poland,POL,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,3988001,3973962,3949993,3895167,3480054,3444903,3316939,3205849,3085019,2958193,2841629,2726279,2611081,2777727,..
Poland,POL,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,15.80000019,15.69999981,14.69999981,13.30000019,12.5,11.5,10.5,10.10000038,9.5,8.800000191,8.300000191,8,7.599999905,7.099999905,6.599999905
Poland,POL,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,15.5,15.5,14.19999981,12.69999981,12,10.60000038,9.300000191,8.800000191,8.199999809,7.5,7.099999905,6.800000191,6.300000191,5.599999905,5.199999809
Poland,POL,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,16.10000038,15.89999962,15.19999981,13.80000019,13,12.30000019,11.5,11,10.5,9.800000191,9.199999809,9,8.699999809,8.199999809,7.699999809
Poland,POL,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,71.90000153,71.59999847,71.80000305,70.90000153,70.19999695,69.40000153,68.90000153,68.30000305,67.90000153,66.69999695,65.80000305,65.09999847,64.19999695,63.29999924,62.40000153
Poland,POL,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,70,69.5,69.5,68.5,67.19999695,66,65.19999695,64.09999847,63.40000153,61.5,60.29999924,59.09999847,58,57,55.70000076
Poland,POL,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,73.5,73.5,73.69999695,73,72.69999695,72.19999695,71.90000153,71.80000305,71.69999695,70.90000153,70.30000305,70,69.19999695,68.5,68
Poland,POL,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,12.30000019,12.69999981,13.5,15.5,17.10000038,18.89999962,20.39999962,21.5,22.60000038,24.5,25.89999962,26.79999924,28.20000076,29.60000038,31
Poland,POL,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,14.39999962,15,16.29999924,18.5,20.60000038,23.20000076,25.29999924,26.89999962,28.39999962,30.89999962,32.59999847,34,35.70000076,37.40000153,39.09999847
Poland,POL,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,10.39999962,10.69999981,11.10000038,13,14.10000038,15.30000019,16.39999962,17.10000038,17.79999924,19.20000076,20.39999962,21,22.10000038,23.20000076,24.29999924
Poland,POL,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.41222,48.49525833,48.53619003,48.58966827,48.59428024,48.58575058,48.57902908,48.54962921,48.49295044,48.4743309,48.50548172,48.59465027,48.75597,48.75302124,..
Poland,POL,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,..,83.46839905,..,84.74739075,..,84.53273773,84.28601837,84.30217743,83.78768158,83.72839355,83.66487885,85.09728241,85.28291321,85.33596802,..
Poland,POL,Pupil-teacher ratio in pre-primary education (headcount basis),SE.PRE.ENRL.TC.ZS,12.43360996,12.00580025,..,15.59585953,..,17.11211967,17.18416023,17.56221008,17.09273911,16.92127991,16.97089005,14.68572044,15.07155037,14.99330997,..
Poland,POL,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,..,11.14185047,..,12.65283012,..,11.54337978,11.23453999,10.63652992,9.941550255,9.610280037,9.316590309,10.15536022,10.18568039,10.22951031,..
Poland,POL,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,..,13.20372009,..,14.11460972,..,11.63704967,11.46444035,11.15369034,11.04127026,10.68058968,10.39488983,8.909609795,8.660849571,9.533200264,..
Poland,POL,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.986289978,0.989970028,0.991540015,0.993789971,0.994300008,0.994570017,0.995169997,0.994669974,0.993009984,0.992640018,0.993960023,0.99733001,1.002850056,1.002140045,..
Poland,POL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.986419976,0.984950006,0.98131001,0.975619972,1.003819942,0.992959976,0.988669991,0.989600003,0.991540015,0.992280006,0.991609991,0.992799997,0.994840026,0.981060028,..
Poland,POL,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,97.10462952,97.29161072,96.98892975,96.63654327,96.29429626,95.98342133,96.23081207,96.41110992,96.50771332,97.26069641,98.31532288,99.34684753,101.6687393,101.4217529,..
Poland,POL,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,95.81819916,96.07260132,95.84591675,95.55487823,95.21874237,94.96376038,95.19407654,95.35555267,95.5059433,96.21714783,96.68296814,96.67799377,96.96331024,96.95239258,..
Poland,POL,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,98.45445251,98.27713776,97.81609344,97.24054718,96.84620667,96.50791168,96.69743347,96.92812347,97.18663788,97.98216248,98.91243744,99.61247253,101.3794098,101.2050018,..
Poland,POL,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,95.84497833,95.90862274,95.68071747,95.27178192,94.91712189,94.59883881,94.84295654,95.01193237,95.33966064,96.09559631,96.56690216,96.55432892,96.89627838,96.93527222,..
Poland,POL,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.986530006,0.98089999,0.973320007,0.961849988,1.011700034,0.991649985,0.983560026,0.985650003,0.990400016,0.992030025,0.989820004,0.989239991,0.988259971,0.964860022,..
Poland,POL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,98.55706787,99.38896179,100.9501266,102.1198807,96.82433319,98.05570221,97.10890961,96.97238159,96.70088196,96.28153992,96.22763824,96.45095062,96.85243988,106.7121811,..
Poland,POL,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,91.35488129,91.84081268,92.39649963,92.42324066,91.1105423,92.53529358,92.65673065,92.44525146,92.10030365,91.57315063,91.23816681,90.87570953,91.07103729,92.67372894,..
Poland,POL,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,99.90310669,101.3242188,103.7172928,106.1706924,95.70464325,98.88104248,98.73209381,98.38407898,97.63815308,97.05528259,97.21716309,97.50048065,98.0026474,110.5981522,..
Poland,POL,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,87.60192871,88.31484985,89.3480072,90.07102203,88.14038849,91.3733902,91.50051117,91.20393372,90.52223206,89.81141663,89.55917358,89.21524811,89.53314209,91.49371338,..
Poland,POL,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.412279963,1.443300009,1.436730027,1.432090044,1.416650057,1.413439989,1.406209946,1.403220057,1.413570046,1.430099964,1.507290006,1.551069975,1.550590038,1.548779964,..
Poland,POL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,59.33383179,65.84654999,68.9274826,70.30137634,71.45121765,74.07359314,75.78536224,77.51986694,80.97593689,83.62368774,88.32685852,89.37065125,88.94992065,86.85063171,..
Poland,POL,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,42.01268005,45.62231064,47.97523117,49.08993912,50.43664169,52.4065094,53.89348984,55.24414825,57.28483963,58.47399139,58.59976959,57.61883926,57.36532974,56.07664108,..
Poland,POL,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.44445038,48.27323151,48.10274124,47.83269119,49.1170311,48.63167191,48.43410873,48.49663925,48.61719894,48.65050888,48.57860947,48.53693008,48.49967957,47.8855896,..
Poland,POL,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..,65.76503754,..,68.83394623,..,69.06181335,69.15154266,69.84187317,69.7871933,69.6879425,69.65042877,69.59635925,69.64916992,69.58925629,..
Poland,POL,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,..,289113,..,235763,..,235950,231609,233612,238917,238741,239888,215813,214730,211238,..
Poland,POL,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,..,300973,..,275967,..,296029,289324,287425,279408,276969,273368,305993,301481,291374,..
Poland,POL,"Teachers in secondary education, female (number)",SE.SEC.TCHR.FE,..,197935,..,189959,..,204443,200072,200743,194991,193014,190402,212960,209979,202765,..
Poland,POL,Unemployment with primary education (% of total unemployment),SL.UEM.PRIM.ZS,20.79999924,20.39999962,19.29999924,18.10000038,18.79999924,17.60000038,16.89999962,16.29999924,15.89999962,15.60000038,14.89999962,15,14.60000038,13.89999962,13.89999962
Poland,POL,"Unemployment with primary education, female (% of female unemployment)",SL.UEM.PRIM.FE.ZS,18.79999924,19.20000076,17.79999924,16.29999924,17.29999924,15.30000019,14.5,13.80000019,12.80000019,13.39999962,12.30000019,12,11.19999981,10.80000019,10.5
Poland,POL,"Unemployment with primary education, male (% of male unemployment)",SL.UEM.PRIM.MA.ZS,23,21.60000038,20.60000038,19.70000076,20.20000076,19.79999924,19.29999924,18.70000076,19.20000076,17.60000038,17.10000038,17.89999962,17.79999924,16.79999924,17.10000038
Poland,POL,Unemployment with secondary education (% of total unemployment),SL.UEM.SECO.ZS,75.09999847,75.80000305,76.30000305,76.09999847,74.69999695,74.69999695,74.19999695,73.19999695,71.90000153,71.19999695,71.69999695,70.5,69.80000305,69.90000153,70
Poland,POL,"Unemployment with secondary education, female (% of female unemployment)",SL.UEM.SECO.FE.ZS,76.59999847,75.69999695,76.30000305,76.5,74.19999695,75,74.69999695,72.5,72.09999847,69.69999695,70.30000305,68.90000153,68.40000153,67.80000305,67.90000153
Poland,POL,"Unemployment with secondary education, male (% of male unemployment)",SL.UEM.SECO.MA.ZS,73.40000153,75.90000153,76.30000305,75.80000305,75.09999847,74.5,73.80000305,73.80000305,71.69999695,72.5,72.90000153,71.90000153,71,71.69999695,71.90000153
Poland,POL,Unemployment with tertiary education (% of total unemployment),SL.UEM.TERT.ZS,4.099999905,3.900000095,4.400000095,5.699999809,6.400000095,7.599999905,8.699999809,10.39999962,12.10000038,13.19999981,13.39999962,14.5,15.60000038,16.20000076,16.10000038
Poland,POL,"Unemployment with tertiary education, female (% of female unemployment)",SL.UEM.TERT.FE.ZS,4.599999905,5.199999809,5.900000095,7.099999905,8.5,9.699999809,10.80000019,13.69999981,15.10000038,16.89999962,17.29999924,19.10000038,20.29999924,21.39999962,21.60000038
Poland,POL,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,3.5,2.5,3,4.300000191,4.599999905,5.599999905,6.699999809,7.199999809,9.100000381,9.800000191,9.899999619,10.10000038,11.10000038,11.39999962,11
Portugal,PRT,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,810996,801545,769910,767872,758476,752739,750493,753646,754142,743662,733515,720740,703525,693045,674038
Portugal,PRT,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,831193,813172,797065,766172,665213,669529,661748,680338,691701,709519,720688,725804,734003,798925,768631
Portugal,PRT,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,78.40000153,69.40000153,69.40000153,68.59999847,67.09999847,66.59999847,65.90000153,65.80000305,65.19999695,63.79999924,61.90000153,58.20000076,55.70000076,53.5,52.09999847
Portugal,PRT,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,74.69999695,63.79999924,63.29999924,62.79999924,61.20000076,60.5,60.20000076,59.90000153,59.40000153,58.29999924,56.09999847,52.09999847,48.90000153,46.40000153,45.40000153
Portugal,PRT,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,81.5,74.09999847,74.59999847,73.59999847,72.19999695,72,71,71,70.40000153,68.69999695,67.30000305,63.79999924,62.09999847,60.09999847,58.59999847
Portugal,PRT,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,12.10000038,12.19999981,12.69999981,13,13.39999962,14.39999962,15.10000038,15,15.19999981,16.70000076,18,19.89999962,21.39999962,23.10000038,24.70000076
Portugal,PRT,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,13.39999962,13.10000038,13.69999981,14.19999981,14.5,15.5,16.29999924,16,15.89999962,17.60000038,19,21.39999962,23.29999924,24.60000038,25.60000038
Portugal,PRT,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,11.10000038,11.5,11.89999962,12,12.60000038,13.5,14,14,14.5,15.89999962,17.10000038,18.5,19.70000076,21.70000076,23.89999962
Portugal,PRT,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,9.5,9.600000381,9.899999619,10.80000019,13.10000038,13.19999981,13.60000038,14,14.80000019,15.30000019,16.10000038,18,19.5,20.5,23.10000038
